,Published_time,news_content,news_headline
214,2023-10-04 10:30:00,"Hodeco muốn nhận chuyển nhượng hơn 5.6 triệu cp HUB : HĐQT CTCP Phát triển Nhà Bà Rịa - Vũng Tàu (Hodeco, HOSE: HDC) vừa có nghị quyết về việc nhận chuyển nhượng hơn 5.6 triệu cp của CTCP Xây lắp Thừa...",Hodeco muốn nhận chuyển nhượng hơn 5.6 triệu cp HUB 
215,2023-10-03 20:00:00,"Thị trường chứng quyền 04/10/2023: Tâm lý bi quan bao trùm: Kết thúc phiên giao dịch ngày 03/10/2023, toàn thị trường có 5 mã tăng, 164 mã giảm và 11 mã tham chiếu. Khối ngoại quay lại mua ròng với tổng mức...",Thị trường chứng quyền 04/10/2023: Tâm lý bi quan bao trùm
216,2023-10-03 12:30:00,Phân tích kỹ thuật phiên chiều 03/10: Tâm lý tiêu cực bao trùm thị trường: VN-Index và HNX-Index đều giảm điểm mạnh cùng với khối lượng giao dịch có sự gia tăng đáng kể trong phiên sáng cho thấy tâm lý đầy bi quan của nhà...,Phân tích kỹ thuật phiên chiều 03/10: Tâm lý tiêu cực bao trùm thị trường
217,2023-10-03 07:00:00,"Công ty Tổng Bách hoá (TBH) không phải bị hại trong vụ án Tân Hoàng Minh?: Cơ quan Cảnh sát điều tra Bộ Công an xác định CTCP Tổng Bách Hóa (UPCoM: TBH) không phải bị hại trong vụ án Tân Hoàng Minh, theo đó giảm số tiền Đỗ...",Công ty Tổng Bách hoá (TBH) không phải bị hại trong vụ án Tân Hoàng Minh?
218,2023-10-02 16:30:00,"Cổ phiếu bị cảnh báo hơn 1 năm, TNI sẽ khắc phục ra sao?: Ngày 30/09, CTCP Tập đoàn Thành Nam (HOSE: TNI) công bố lộ trình khắc phục tình trạng cổ phiếu vào diện cảnh báo - vốn đã diễn ra và bị giữ nguyên từ...","Cổ phiếu bị cảnh báo hơn 1 năm, TNI sẽ khắc phục ra sao?"
219,2023-10-02 09:30:00,"TV.Pharm chính thức hủy tư cách công ty đại chúng: Theo thông báo từ Sở Giao dịch Chứng khoán TPHCM (HOSE), CTCP Dược phẩm TV.Pharm (UPCoM: TVP) chính thức hủy tư cách công ty đại chúng kể từ ngày...",TV.Pharm chính thức hủy tư cách công ty đại chúng
220,2023-10-01 10:00:00,"Warren Buffett: Cơ hội thành công tốt nhất của bạn đến từ 3 lựa chọn đơn giản: Warren Buffett, CEO nổi tiếng của Berkshire Hathaway, được coi là một trong những nhà đầu tư thành công nhất mọi thời đại. Vị tỷ phú đã tích lũy cho...",Warren Buffett: Cơ hội thành công tốt nhất của bạn đến từ 3 lựa chọn đơn giản
221,2023-09-30 08:00:00,"Phóng sự ảnh IR Award 2023: Nơi vinh danh các Doanh nghiệp có hoạt động IR tốt nhất năm: Sáng 28/09/2023, Lễ Vinh danh Doanh nghiệp niêm yết có hoạt động IR (quan hệ nhà đầu tư) tốt nhất 2023 (IR Awards 2023) do VAFE, FiLi và Vietstock...",Phóng sự ảnh IR Award 2023: Nơi vinh danh các Doanh nghiệp có hoạt động IR tốt nhất năm
222,2023-09-29 13:34:00,"Ra mắt Hội quán Chứng khoán: Ngày 28/09/2023, Hội quán Chứng khoán – nơi các nhà đầu tư trên thị trường chứng khoán Việt Nam sinh hoạt chuyên đề định kỳ mỗi tháng chính thức được...",Ra mắt Hội quán Chứng khoán
223,2023-09-28 19:30:00,Chứng khoán phái sinh Ngày 29/09/2023: Thị trường biến động khó lường: Các hợp đồng tương lai tăng giảm trái chiều trong phiên giao dịch ngày 28/09/2023. VN30-Index giảm điểm trở lại đồng thời xuất hiện mẫu hình nến...,Chứng khoán phái sinh Ngày 29/09/2023: Thị trường biến động khó lường
224,2023-09-28 10:00:00,"Ngày 28/09/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: ACB, DBC, DPM, FPT, HDB, STB, PVS, OCB, VCG và VCB.",Ngày 28/09/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
225,2023-09-27 21:07:00,"Đại gia xăng dầu miền Tây đưa 2 lô trái phiếu gần 760 tỷ đồng lên sàn giao dịch: Theo thông báo từ Sở Giao dịch Chứng khoán Hà Nội (HNX) , CTCP Thương mại Đầu tư Dầu khí Nam Sông Hậu (HOSE: PSH) – thường được biết đến với tên gọi...",Đại gia xăng dầu miền Tây đưa 2 lô trái phiếu gần 760 tỷ đồng lên sàn giao dịch
226,2023-09-27 14:00:00,Cổ phiếu nào được tự doanh công ty bảo hiểm nắm giữ nhiều nhất?: 3 trong số 7 doanh nghiệp bảo hiểm phi nhân thọ công bố danh mục đầu tư chứng khoán đều đang nắm giữ một cổ phiếu ngành sữa với tỷ trọng chiếm trên...,Cổ phiếu nào được tự doanh công ty bảo hiểm nắm giữ nhiều nhất?
227,2023-09-27 09:00:00,"Xu hướng phí môi giới về 0 ở các công ty chứng khoán sẽ lên ngôi?: Trong bối cảnh thị phần môi giới giữa các công ty chứng khoán ngày càng cạnh tranh, vai trò của môi giới chứng khoán trở nên cực kỳ quan trọng. Các...",Xu hướng phí môi giới về 0 ở các công ty chứng khoán sẽ lên ngôi?
228,2023-09-26 17:11:00,"Vietstock Daily 27/09/2023: Tiếp tục đà giảm: VN-Index tiếp tục giảm điểm mạnh chứng tỏ tâm lý nhà đầu tư vẫn còn khá bi quan. Ngoài ra, chỉ số đã phá vỡ trendline tăng dài hạn (tương đương vùng...",Vietstock Daily 27/09/2023: Tiếp tục đà giảm
229,2023-09-26 08:41:00,POM đưa ra phương án khắc phục cổ phiếu bị cảnh báo thế nào?: CTCP Thép Pomina (HOSE: POM) vừa có văn bản giải trình và phương án khắc phục chậm nộp BCTC soát xét bán niên 2023.,POM đưa ra phương án khắc phục cổ phiếu bị cảnh báo thế nào?
231,2023-09-25 16:42:00,"Vốn hóa chứng khoán Việt Nam bốc hơi 14 tỷ USD sau 3 phiên trượt dốc: Chỉ trong 3 phiên, vốn hóa của thị trường chứng khoán Việt Nam đã bốc hơi gần 340 ngàn tỷ đồng, tương đương 14 tỷ USD.",Vốn hóa chứng khoán Việt Nam bốc hơi 14 tỷ USD sau 3 phiên trượt dốc
230,2023-09-25 16:42:00,"Vốn hóa chứng khoán Việt Nam bốc hơi 14 tỷ USD sau 3 phiên trượt dốc: Chỉ trong 3 phiên, vốn hóa của thị trường chứng khoán Việt Nam đã bốc hơi gần 340 ngàn tỷ đồng, tương đương 14 tỷ USD.",Vốn hóa chứng khoán Việt Nam bốc hơi 14 tỷ USD sau 3 phiên trượt dốc
237,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
236,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
235,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
234,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
233,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
232,2023-09-25 10:55:00,"Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị nắm giữ FPT dựa trên triển vọng kinh doanh dài hạn lạc quan hỗ trợ vững chắc cho sự tăng giá của cổ phiếu;...","Cổ phiếu FPT, CTR và CNG có phù hợp để đầu tư?"
238,2023-09-24 14:39:00,"Phó thủ tướng yêu cầu làm sạch dữ liệu người giao dịch chứng khoán: Phó thủ tướng yêu cầu Bộ Tài chính chỉ đạo rà soát, xác thực, làm sạch dữ liệu thông tin người giao dịch chứng khoán, trong đó có người thân tham gia...",Phó thủ tướng yêu cầu làm sạch dữ liệu người giao dịch chứng khoán
239,2023-09-23 10:49:00,"DVM: Tổng Giám đốc thế chấp sổ tiết kiệm để Công ty vay tiền, Chủ tịch muốn thoái bớt cổ phần: Trong bối cảnh CTCP Dược liệu Việt Nam (Vietmec, HNX: DVM) vừa thông qua hai khoản vay có giá trị lớn, ông Trần Bình Duyên - Chủ tịch HĐQT kiêm Phó...","DVM: Tổng Giám đốc thế chấp sổ tiết kiệm để Công ty vay tiền, Chủ tịch muốn thoái bớt cổ phần"
246,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
245,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
244,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
242,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
241,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
240,2023-09-22 12:13:00,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác: Gần đây có tin đồn lãnh đạo trong ban điều hành của Sở Giao dịch Chứng khoán TP.HCM (HOSE) nộp đơn nghỉ việc.,Tin đồn lãnh đạo HOSE nộp đơn nghỉ việc là không chính xác
248,2023-09-21 20:00:00,"Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường: Kết thúc phiên giao dịch ngày 21/09/2023, toàn thị trường có 29 mã tăng, 145 mã giảm và 18 mã tham chiếu. Khối ngoại tiếp tục mua ròng với tổng mức...",Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường
247,2023-09-21 20:00:00,"Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường: Kết thúc phiên giao dịch ngày 21/09/2023, toàn thị trường có 29 mã tăng, 145 mã giảm và 18 mã tham chiếu. Khối ngoại tiếp tục mua ròng với tổng mức...",Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường
243,2023-09-21 20:00:00,"Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường: Kết thúc phiên giao dịch ngày 21/09/2023, toàn thị trường có 29 mã tăng, 145 mã giảm và 18 mã tham chiếu. Khối ngoại tiếp tục mua ròng với tổng mức...",Thị trường chứng quyền 22/09/2023: Thị trường tăng giảm thất thường
249,2023-09-21 15:25:00,"Nhịp đập Thị trường 21/09: Cổ phiếu chứng khoán có phiên giảm sâu: Kết phiên hôm nay, không có bất ngờ nào diễn ra, chỉ số thị trường kết phiên với mức giảm sâu. VN-Index giảm hơn 13% còn 1,212.74 điểm; HNX-Index...",Nhịp đập Thị trường 21/09: Cổ phiếu chứng khoán có phiên giảm sâu
250,2023-09-20 19:00:00,"Cổ phiếu TCO tăng trần liên tiếp 5 phiên sau thông tin thay Tổng Giám đốc: Ngày 20/09, Sở Giao dịch Chứng khoán TPHCM (HOSE) đã yêu cầu CTCP Vận tải Đa phương thức Duyên Hải (HOSE: TCO) giải trình về việc cổ phiếu TCO liên...",Cổ phiếu TCO tăng trần liên tiếp 5 phiên sau thông tin thay Tổng Giám đốc
252,2023-09-20 13:00:00,"Thành viên HĐQT muốn mua 1.5 triệu cp IDP: Ông Đinh Quang Hoàn - Thành viên HĐQT CTCP Sữa Quốc tế (UPCoM: IDP) vừa đăng ký mua 1.5 triệu cp IDP trong thời gian từ 22/09-20/10/2023, theo phương...",Thành viên HĐQT muốn mua 1.5 triệu cp IDP
251,2023-09-20 13:00:00,"Thành viên HĐQT muốn mua 1.5 triệu cp IDP: Ông Đinh Quang Hoàn - Thành viên HĐQT CTCP Sữa Quốc tế (UPCoM: IDP) vừa đăng ký mua 1.5 triệu cp IDP trong thời gian từ 22/09-20/10/2023, theo phương...",Thành viên HĐQT muốn mua 1.5 triệu cp IDP
253,2023-09-19 10:45:00,"Liên tiếp vi phạm công bố thông tin trong 1 năm, cổ phiếu ASP bị cảnh báo và cắt margin: Ngày 18/09, Sở Giao dịch Chứng khoán TPHCM (HOSE) thông báo bổ sung cổ phiếu của CTCP Tập đoàn Dầu khí An Pha (HOSE: ASP) vào danh sách chứng khoán...","Liên tiếp vi phạm công bố thông tin trong 1 năm, cổ phiếu ASP bị cảnh báo và cắt margin"
254,2023-09-18 18:23:00,"Theo dấu dòng tiền cá mập 18/09: Tự doanh và khối ngoại bán ròng hơn 337 tỷ đồng: Phiên 18/09, tự doanh công ty chứng khoán và khối ngoại đồng loạt bán ròng với giá trị lần lượt 74 tỷ đồng và gần 263 tỷ đồng.",Theo dấu dòng tiền cá mập 18/09: Tự doanh và khối ngoại bán ròng hơn 337 tỷ đồng
255,2023-09-18 10:00:00,"Tuần 18-22/09/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: DGC, DBC, DPM, FPT, HDB, TPB, PVS, OCB, VCG và VJC.",Tuần 18-22/09/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
256,2023-09-16 20:00:00,Chứng khoán phái sinh Tuần 18-22/09/2023: Nhà đầu tư đã bớt bi quan: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 15/09/2023. Basis hợp đồng VN30F2309 mở rộng so với phiên trước đó và đạt giá...,Chứng khoán phái sinh Tuần 18-22/09/2023: Nhà đầu tư đã bớt bi quan
257,2023-09-15 15:40:00,"Nhịp đập Thị trường 15/09: Phiên tích cực của cổ phiếu dầu khí: Cuối phiên giao dịch nhiều cổ phiếu ngành dầu khí vẫn giữ được đà tăng. Giá dầu đang hỗ trợ cho cổ phiếu ngành. PVB (23,200; 4.04%); PVC (19,900;...",Nhịp đập Thị trường 15/09: Phiên tích cực của cổ phiếu dầu khí
258,2023-09-15 10:35:00,Chuyên gia SSIAM: Việc nâng hạng thị trường ở FTSE Russell sẽ khả thi hơn MSCI: Chuyên gia SSIAM nhận định thị trường chứng khoán Việt Nam còn 2 điểm nghẽn nâng hạng là vấn đề ký quỹ trước giao dịch và room ngoại. Với những quyết...,Chuyên gia SSIAM: Việc nâng hạng thị trường ở FTSE Russell sẽ khả thi hơn MSCI
