,Published_time,news_content,Published_date
365,2022-06-20 16:08:00,"VN-Index để mất mốc 1.200 điểm: Nhóm thép, dầu khí, chứng khoán giảm sâu nhất Cổ phiếu của các doanh nghiệp ngành thép đồng loạt giảm mạnh trong bối cảnh giá bán thép trên thị trường liên tục giảm thời gian gần đây.",2022-06-20
366,2022-06-13 15:51:00,"VN-Index giảm 57 điểm phiên đầu tuần, thanh khoản HOSE hơn 18.500 tỷ đồng Thị trường chứng khoán Việt Nam giảm mạnh phiên đầu tuần, tương tự với các thị trường chứng khoán khác trong khu vực và trên thế giới, trong bối cảnh lạm phát Mỹ cao kỷ lục.",2022-06-13
367,2022-06-11 19:53:00,"Tự doanh CTCK bán ròng trở lại 728 tỷ đồng trong tuần VN-Index biến động giằng co Khối tự doanh bán ròng trở lại 584 tỷ đồng ở riêng sàn HoSE, trong đó có 214 tỷ đồng đến từ giao dịch khớp lệnh.",2022-06-11
368,2022-05-17 15:18:00,"Sắc tím tràn ngập thị trường, VN-Index bật tăng 56 điểm, lấy lại mốc 1.200 Toàn thị trường ghi nhận hơn 870 cổ phiếu tăng giá, trong đó gần 1/4 là tăng trần. 30 mã lớn nhất HOSE đều tăng giá, trong đó có tới 13 mã tăng trần.",2022-05-17
369,2022-05-16 15:59:00,"'Bull trap' phiên đầu tuần: Nhiều cổ phiếu từ ""xanh lá"" chuyển ""xanh sàn"", VN-Index mất gần 11 điểm Thị trường hứng khởi phiên sáng, có lúc tăng hơn 30 điểm nhưng giảm dần về cuối ngày, đóng cửa mất gần 11 điểm.",2022-05-16
370,2022-05-15 09:20:00,"VN-Index thủng mốc 1.200 điểm, nhà đầu tư chứng khoán nên làm gì trong tuần sau? Theo các công ty chứng khoán, thanh khoản phiên cuối tuần trước tăng mạnh cho thấy dòng tiền bắt đáy đã có dấu hiệu nhập cuộc. VN-Index có khả năng kiểm định lại mốc 1.200 điểm. Tuy nhiên, trong kịch bản xấu, VN-Index có thể sẽ giảm tiếp về 1.150 điểm.",2022-05-15
371,2022-05-15 08:05:00,"VN-Index giảm 6 tuần liên tiếp, dài nhất trong hơn 10 năm, cơn đau bao giờ mới dứt? Trong lịch sử 22 năm hoạt động, TTCK Việt Nam đã chứng kiến 11 lần VN-Index giảm liên tiếp 6 tuần trở lên. Chuỗi giảm lần này có mức độ khốc liệt hàng đầu dù thời gian chưa phải dài nhất.",2022-05-15
372,2022-05-13 14:48:00,"VN-Index giảm 56 điểm xuống mức thấp nhất 14 tháng, mất mốc hỗ trợ quan trọng 1.200 điểm Toàn thị trường có gần 1.000 cổ phiếu giảm giá, trong đó 340 mã giảm sàn, và nhiều mã đóng cửa sát giá sàn.",2022-05-13
373,2022-05-06 08:34:00,"Lịch sử chứng minh VN-Index sẽ hồi mạnh sau những nhịp chỉnh sâu bởi ""tin tức xấu"", dòng tiền thông minh từ NĐT dài hạn ""đỡ"" thị trường tháng 5 Theo VDSC, trong ngắn hạn, các nhà đầu tư cá nhân sẽ khó có thể quay trở lại thị trường với việc mua vào mạnh mẽ khi mùa kết quả kinh doanh dần kết thúc và ít tin tức hỗ trợ hơn trong tháng 5. Từ đó, dòng tiền thông minh từ các nhà đầu tư dài hạn có thể là yếu tố hỗ trợ thị trường.",2022-05-06
374,2022-05-03 08:51:00,"Góc nhìn chuyên gia: Nhiều dấu hiệu cho thấy VN-Index đang trong thị trường giá xuống, nhà đầu tư nên ""ăn chắc mặc bền"" thay vì chọn ""ăn xổi"" Theo Ông Bùi Văn Huy, thị trường có thể tiếp tục hồi nhưng khó tiến xa với thanh khoản hiện tại. Do đó cơ hội giao dịch không phải là quá nhiều lúc này. Song, các nhà đầu tư dài hạn một cách bài bản luôn xem đây là cơ hội để mua cổ phiếu với giá tốt.",2022-05-03
375,2022-04-26 15:54:00,"Cổ phiếu bất động sản tăng từ sàn lên trần, VN-Index có thêm 30 điểm đầy kịch tính Các chỉ số chính của thị trường chứng khoán Việt Nam bứt phá tăng điểm dù còn chông chênh giữa phiên chiều.",2022-04-26
376,2022-04-26 11:35:00,"Nữ môi giới quản lý 1.800 tài khoản khách hàng: Khi VN-Index 1500 điểm rất khó tìm mã có lợi nhuận lớn hơn 50%, nhưng thị trường hiện tại cơ hội nhân đôi rất nhiều Đối mặt với áp lực của thị trường, của khách hàng, nhưng trên Facebook cá nhân, chị Trang Hoàng vẫn luôn giữ tinh thần lạc quan và tin rằng, chỉ cần lạc quan sẽ nhìn ra được cơ hội trong khủng hoảng.",2022-04-26
377,2022-04-26 09:27:00,"VN-Index giảm tiếp gần 50 điểm, sắc đỏ phủ kín toàn thị trường VN-Index chính thức mất mốc 1.300 điểm. Toàn bộ cổ phiếu VN30 giảm giá. Dòng tiền bắt đáy vẫn chưa xuất hiện. Các công ty chứng khoán cho rằng thị trường vẫn tiềm ẩn rủi ro.",2022-04-26
378,2022-04-25 16:17:00,"Chuyên gia bất ngờ với cú giảm sâu của VN-Index: ""Nhiều nhà đầu tư nhỏ lẻ đang giẫm lên nhau rời khỏi thị trường"" ""Nhiều nhà đầu tư vẫn cho rằng thị trường sẽ hồi phục mạnh như năm 2021 nên nhiều người tranh thủ bắt đáy ở những ngưỡng hỗ trợ như 1.420, 1.400 hay 1.350 điểm. Tuy nhiên, khi tất cả những ngưỡng này đều bị xuyên thủng thì tâm lý nhà đầu tư chán nản, mất niềm tin. Rõ ràng đang có rất nhiều nhà đầu tư nhỏ lẻ giẫm lên nhau rời khỏi thị trường"", vị chuyên gia nhận định.",2022-04-25
379,2022-04-25 14:14:00,"Chứng khoán đột ngột 'rơi tự do', VN-Index có lúc giảm hơn 80 điểm, thủng mốc 1.300 Cổ phiếu bị bán tháo mạnh trong phiên chiều, từ bluechips cho đến midcap và penny. Nhóm VN-30 có tới 16 mã giảm sàn. VCB có lúc giảm hơn 6% nhưng cuối phiên hồi phục, giúp VN-Index thu hẹp mức giảm.",2022-04-25
380,2022-04-19 15:40:00,"Hơn 160 cổ phiếu giảm sàn, VN-Index lùi về sát mốc 1.400 điểm, thấp nhất 6 tháng VN-Index xuống thấp nhất 6 tháng khi nhà đầu tư bất ngờ bán mạnh cổ phiếu trong phiên chiều 19/4, tập trung tại nhóm vừa và nhỏ.",2022-04-19
381,2022-04-01 09:10:00,"VN-Index tháng 4: Mùa đại hội cổ đông về với nhiều nhân tố bất ngờ, dòng tiền sẽ có sự dịch chuyển lớn Tháng 4 là mùa đại hội cổ đông về và nhiều doanh nghiệp sẽ công bố báo cáo tài chính quý 1/2022, do đó sẽ có những nhân tố bất ngờ giúp doanh nghiệp có sự tăng trưởng mạnh.",2022-04-01
382,2022-02-25 12:00:00,"Nhiều nhóm ngành đồng thuận bứt phá, VN-Index tăng hơn 10 điểm, vượt mốc 1.500 Dẫn dắt đà tăng thị trường lúc này là nhóm ngân hàng với nhiều mã tăng điểm, có thể kể tới như BID, CTG, MBB, STB, VIB, VPB, HDB, TCB, TPB…",2022-02-25
383,2022-02-22 09:41:00,"VN-Index thủng mốc 1.500 ngay khi mở cửa trước lo ngại căng thẳng Nga - Ukraine Các chỉ số chứng khoán trên thế giới cũng đều đang giảm mạnh. Trước đó, chứng khoán của Nga giảm tới 17%.",2022-02-22
384,2022-02-17 13:59:00,"Kinh tế Việt Nam đang ở giai đoạn ""đẹp"" nhất trong chu kỳ kinh tế, VN-Index có thể lên gần 1.800 điểm trong năm 2022 Trong báo cáo mới công bố, BSC đưa ra phân tích về tác động của kinh tế vĩ mô đến thị trường chứng khoán với 5 chu kỳ cụ thể.",2022-02-17
385,2022-02-17 10:34:00,"Cổ phiếu Bluechips “hút tiền”, VN-Index tiến sát mốc 1.500 điểm Cổ phiếu BĐS, xây dựng sau phiên bùng nổ hôm qua hiện có phần ""hạ nhiệt"", tuy vậy vẫn xuất hiện nhiều mã tăng khá tích cực như CII, DIG, HBC, NBB, QCG, SCR,…",2022-02-17
386,2022-02-16 12:03:00,"VN-Index gặp khó trước ngưỡng 1.500 điểm, cổ phiếu Bất động sản ngược dòng bứt phá Nhóm Bất động sản, xây dựng thu hút dòng tiền khá tốt với nhiều mã tăng điểm khá mạnh như CEO, DIG, DXG, FCN, HBC, HDC, HDG, NBB, NTL, SCR…",2022-02-16
387,2022-02-14 16:55:00,"Cổ phiếu nào là ""tội đồ"" khiến VN-Index đánh rơi 30 điểm, thổi bay hơn 117.000 nghìn tỷ vốn hóa HOSE trong phiên đầu tuần? Độ rộng thị trường phiên 14/2 nghiêng hoàn toàn về bên bán, thống kê trên toàn thị trường có tới 676 cổ phiếu giảm điểm, trong đó có 23 mã giảm sàn.",2022-02-14
388,2022-02-13 20:05:00,"Góc nhìn chuyên gia: Nhiều yếu tố khó lường, VN-Index có thể điều chỉnh trong tuần tới Các chuyên gia đồng quan điểm thị trường có thể gặp áp lực điều chỉnh trong tuần giao dịch tới khi xuất hiện nhiều thông tin về xung đột Nga - Ukraine hay việc FED tăng lãi suất mạnh hơn dự kiến.",2022-02-13
389,2022-02-09 11:34:00,"Nhóm “Bank, Chứng, Thép” dậy sóng, VN-Index tăng hơn 9 điểm, vượt mốc 1.510 Chiều ngược lại, nhóm Bất động sản, Xây dựng giao dịch có phần ảm đạm với nhiều mã giảm điểm, trong đó DIG, CEO, DRH, LDG, QCG, thậm chí giảm sàn.",2022-02-09
390,2022-02-07 09:55:00,"Khai xuân rực rỡ, VN-Index bứt phá gần 20 điểm, áp sát mốc 1.500 Hàng loạt các nhóm cổ phiếu như ngân hàng, chứng khoán, dầu khí, bất động sản, thép…bứt phá mạnh giúp thị trường trở nên khá sôi động.",2022-02-07
391,2022-02-02 08:15:00,"TS Võ Đình Trí: Năm 2022, VN-Index có thể tiến đến mốc 1.700 điểm, nhưng sẽ có giai đoạn tăng mạnh hoặc giảm mạnh ""Một số các mô hình dự báo VN-Index sẽ đạt mức 1.700 điểm, điều này khả thi nếu mọi chuyện diễn ra bình thường. Về dài hạn mà nói trong năm 2022 VN-Index có thể tiến đến mốc 1.700 điểm"", TS Võ Đình Trí nhận định.",2022-02-02
392,2022-01-25 17:46:00,"Vì đâu VN-Index có phiên tăng 40 điểm thời điểm cận Tết, mức tăng mạnh nhất trong gần 1 năm qua? Như chưa hề có cuộc chia ly, thị trường vụt tăng gần 40 điểm, mức tăng kỷ lục trong vòng 1 năm qua. Nỗi lo thua lỗ ""mất Tết"" của nhà đầu tư đã được nguôi ngoai phần nào sau phiên tăng điểm kỷ lục hôm nay.",2022-01-25
393,2022-01-25 10:29:00,"Dòng tiền dịch chuyển sang nhóm ngân hàng, VN-Index vẫn mất hơn 8 điểm khi hàng loạt cổ phiếu BĐS giảm sâu Nhóm ngân hàng giao dịch khởi sắc và là trụ đỡ quan trọng giúp thị trường không giảm quá sâu. Các cổ phiếu như ACB, CTG, MBB, NVB, VPB, LPB, HDB, TCB, TPB…hiện đồng loạt tăng điểm.",2022-01-25
394,2022-01-24 17:27:00,"Thêm một ""thứ hai đen tối"" khi VN-Index bốc hơi 33 điểm, cổ phiếu thép - chứng khoán - bất động sản đồng loạt ""trắng bên mua"" Tính chung trên toàn thị trường, có tới 159 cổ phiếu giảm sàn, trong đó HoSE có 114 mã, HNX có 39 mã và UPCoM có 6 mã.",2022-01-24
395,2022-01-20 14:24:00,"Cổ phiếu Bất động sản ồ ạt tăng trần, VN-Index bứt phá gần 16 điểm, tiến sát mốc 1.460 Nhóm cổ phiếu ngân hàng hiện cũng giao dịch khá tích cực với nhiều mã tăng như ACB, CTG, MBB, BID, TCB, VPB, SHB, MSB…giúp sắc xanh thị trường được củng cố.",2022-01-20
396,2022-01-17 16:47:00,"VN-Index giảm mạnh nhất 5 tháng với hàng trăm mã giảm sàn, vốn hóa HoSE ""bốc hơi"" gần 170.000 tỷ đồng Tính chung trên toàn thị trường, có tới 183 mã giảm sàn, trong đó HoSE có 125 mã, HNX có 49 mã và UPCoM có 9 mã.",2022-01-17
397,2021-12-28 20:20:00,"10 sự kiện chứng khoán nổi bật năm 2021 do báo chí bình chọn: VN-Index lên đỉnh lịch sử, loạt kỷ lục được thiết lập Có thể nói, chứng khoán đã trở thành kênh đầu tư nhận được sự quan tâm nhất trong tương quan với các kênh đầu tư đại chúng của nền kinh tế Việt Nam với tốc độ tăng trưởng rất ấn tượng.",2021-12-28
398,2021-12-07 16:34:00,"Nhà đầu tư chứng khoán như ngồi trên tàu lượn: VN-Index hôm qua vừa giảm sâu 30 điểm, hôm nay lại tăng mạnh 33 điểm Mặc dù thị trường hồi phục mạnh trở lại nhưng thanh khoản trên HOSE chưa tới 1 tỷ USD, giảm 30% so với phiên trước cho thấy dòng tiền vẫn còn khá thận trọng.",2021-12-07
399,2021-12-06 17:00:00,"Kỷ lục mới: Nhà đầu tư cá nhân trong nước mở hơn 220.000 tài khoản mới trong tháng 11 khi VN-Index chạm đỉnh 1.500 điểm Từ đầu năm đến nay, đã có 1,3 triệu tài khoản chứng khoán được mở ra bởi các nhà đầu tư cá nhân trong nước.",2021-12-06
400,2021-12-06 16:23:00,"Nhà đầu tư lại ồ ạt bán cổ phiếu trong phiên chiều, VN-Index giảm sâu 30 điểm, có lúc về sát mốc 1.400 420 cổ phiếu trên sàn HOSE giảm giá hôm nay, gấp 8 lần so với số mã tăng. Thị trường đã trải qua 2 phiên giảm sâu liên tiếp.",2021-12-06
401,2021-12-05 09:07:00,"VN-Index đột ngột giảm sâu, nhà đầu tư nên làm gì trong tuần sau? Các công ty chứng khoán đều cho rằng, áp lực bán sẽ vẫn cao trong phiên đầu tuần, nhưng thị trường sẽ được hỗ trợ tại vùng 1.430-1.440 điểm.",2021-12-05
402,2021-12-03 15:45:00,"Chứng khoán đột ngột 'lao dốc' gần 39 điểm: Giảm mạnh nhất hơn 3 tháng, VN-Index quay lại vạch xuất phát tháng 11 Thị trường đột ngột lao dốc phiên chiều khi nhà đầu tư mạnh tay bán ra, đặc biệt ở các cổ phiếu chứng khoán, ngân hàng.",2021-12-03
403,2021-11-29 09:37:00,"Lo ngại biến chủng mới Omicron: Chứng khoán Việt Nam chìm trong sắc đỏ ngay sáng đầu tuần, VN-Index mất hơn 20 điểm HOSE hiện chỉ có hơn 50 cổ phiếu tăng giá trong khi số mã giảm lên tới gần 400. Thị trường giảm trong bối cảnh thế giới lo ngại về biến chủng Omicron mới xuất hiện.",2021-11-29
404,2021-11-26 08:31:00,"VN-Index có thể chạm mốc 1.550 điểm, chọn cổ phiếu nào cho danh mục tháng 12? Đánh giá về danh mục cổ phiếu ""dẫn sóng"" trong tháng 12 tới, chuyên gia HSC cho biết, ngành điện và ngân hàng sẽ là hai ngành đứng đầu trong danh mục cổ phiếu trong tháng 12/2021.",2021-11-26
405,2021-11-24 23:00:00,"[Hot] Quỹ ngoại lớn bậc nhất sàn chứng khoán Việt dự đoán Vn-Index sẽ ""đá bay"" mốc 1.800 điểm, tiến lên mức 2.500! Thông tin này chắc hẳn sẽ mang lại nhiều niềm tin và hưng phấn cho các nhà đầu tư.",2021-11-24
406,2021-10-27 16:30:00,"VN-Index vừa thiết lập đỉnh lịch sử mới sau phiên bùng nổ tăng hơn 31 điểm, sắc xanh lá và tím rịm ngập tràn bảng điện tử Sau gần 4 tháng kể từ khi lập đỉnh 1.420 điểm hồi đầu tháng 7, VN-Index vừa vượt qua cột mốc này để tạo đỉnh mới 1.423 điểm.",2021-10-27
407,2021-08-24 08:46:00,"Vì sao VN-Index mất 75 điểm sau 2 phiên, vốn hoá bị “thổi bay” hơn 12 tỷ USD? Phiên sáng 23/8, hi vọng việc thị trường có thể giảm nhẹ hoặc hồi phục vùng giá tham chiếu được thắp lên khi VN-Index có thời điểm giảm hơn 5 điểm. Tuy nhiên, lực bán lại tạo áp lực VN-Index chốt phiên giảm gần 31 điểm, thủng mốc 1.300 điểm.",2021-08-24
408,2021-08-01 10:05:00,"Sau nửa năm thăng hoa, VN-Index quay đầu trở thành một trong những chỉ số chứng khoán “tệ” nhất Thế giới trong tháng 7 Không chỉ giảm về điểm số, thanh khoản thị trường cũng sụt giảm đáng kể với giá trị giao dịch bình quân mỗi phiên trên sàn HoSE chỉ đạt 19.862 tỷ đồng, giảm khoảng 16% so với tháng trước.",2021-08-01
409,2021-07-13 13:43:00,"Chứng khoán giảm nên 'bắt đáy' hay 'cắt lỗ'? Chuyên gia VNDirect ""phím hàng"": P/E VN-Index chỉ tương đương trung bình 5 năm gần nhất, TGDĐ và Hòa Phát rất tiềm năng để đầu tư Sau phiên thủng mốc 1.300 ngày 12/7, định giá P/E của VN-Index chỉ còn 17,77, ""hạ nhiệt"" đáng kể so với giai đoạn trước đó, theo dữ liệu của Bloomberg. Nếu cập nhật kết quả kinh doanh quý 2/2021, đại diện VNDirect cho rằng định giá P/E sẽ về đâu đó 16x, tương đương mốc trung bình 5 năm gần nhất - thời điểm thị trường chứng khoán Việt Nam còn mới nổi với lượng nhà đầu tư ít và mặt bằng lãi suất cao...",2021-07-13
410,2021-07-12 11:16:00,"Nhà đầu tư chứng khoán ồ ạt bán tháo đẩy VN-Index có lúc giảm hơn 70 điểm, cổ phiếu sàn la liệt Thanh khoản phiên hôm nay lên tới 31.500 tỷ đồng, cao nhất lịch sử. Thị trường hồi phục về cuối phiên, từ mức giảm 76 điểm chỉ còn giảm 50 điểm.",2021-07-12
411,2021-07-06 15:50:00,"""Rơi tự do"" cuối phiên, VN-Index mất 56 điểm trong ngày thứ hai hệ thống mới đi vào hoạt động VN-Index giảm hơn 9 điểm trong phiên giao dịch hôm qua và giảm tiếp 56 điểm trong phiên giao dịch hôm nay. Như vậy, thị trường đã giảm 65 điểm trong 2 ngày hệ thống mới vận hành.",2021-07-06
412,2021-07-01 10:33:00,"Bứt phá ngoạn mục gần 28%, VN-Index là chỉ số chứng khoán tăng mạnh thứ 2 trên Thế giới trong nửa đầu năm 2021 Đà tăng ấn tượng thời gian qua đã giúp VN-Index trở thành chỉ số chứng khoán tăng mạnh thứ 2 Thế giới trong nửa đầu năm, chỉ xếp sau chỉ số chứng khoán Abu Dhabi. Nếu xét rộng ra khoảng thời gian 1 năm (từ 1/7/2020 tới 30/6/2021), VN-Index là chỉ số chứng khoán tăng mạnh nhất Thế giới với mức tăng 67%.",2021-07-01
413,2021-06-18 21:17:00,"Ngày Vn-Index lập đỉnh lịch sử, vốn hoá Vietcombank lại vượt Vingroup đứng đầu TTCK Việt Nam Vietcombank vượt Vingroup trở thành doanh nghiệp có vốn hoá lớn nhất TTCK Việt Nam, với giá trị thị trường đạt 402.000 tỷ đồng, cao hơn Vingroup xếp vị trí thứ hai 7.000 tỷ đồng.",2021-06-18
414,2021-04-22 15:37:00,"VN-Index giảm phiên mạnh nhất từ sau Tết, cổ phiếu ngân hàng, thép, bất động sản bị bán ồ ạt Sau những ngày ""xanh vỏ đỏ lòng"", thị trường giảm mạnh trong phiên giao dịch hôm nay khi nhà đầu tư ồ ạt bán ra trên diện rộng.",2021-04-22
415,2021-04-01 19:54:00,"VN-Index lập đỉnh lịch sử, tăng mạnh hàng đầu Châu Á trong ngày mở màn quý 2 Phiên giao dịch này cũng giúp vốn hóa HoSE tăng thêm 92.431 tỷ đồng (khoảng 4 tỷ USD).",2021-04-01
416,2021-03-28 08:35:00,"Ông Petri Deryng: “VN-Index đạt 1.500 điểm vào cuối năm 2021 là con số hợp lý” Cũng theo ông Petri Deryng, TTCK Việt Nam dù không tránh khỏi ảnh hưởng từ những biến động lớn trên thế giới, nhưng chỉ số VN-Index sẽ sớm đạt 1.800 điểm trong những năm tới.",2021-03-28
417,2021-02-03 15:35:00,"VN-Index hồi phục mạnh sau phiên giảm 73 điểm lịch sử, những nhà đầu tư bán và ""bị bán"" có tiếc nuối? VN-Index tăng mạnh phiên thứ 2 liên tiếp và vượt 1.111 điểm. Hàng loạt cổ phiếu đã hồi phục 10-15% so với mức giá trong phiên giảm lịch sử cách đây một tuần.",2021-02-03
418,2021-01-27 15:34:00,"VN-Index giảm gần 40 điểm, thủng mốc 1.100 VN-Index xuống thấp nhất kể từ đầu năm khi áp lực bán lan rộng trên toàn thị trường. Nhóm cổ phiếu của các công ty chứng khoán giảm mạnh nhất hôm nay.",2021-01-27
419,2021-01-19 15:29:00,"VN-Index giảm hơn 60 điểm sau chuỗi ngày bay cao VN-Index đóng cửa phiên sáng với mức giảm kỷ lục 75 điểm. Sang phiên chiều, thị trường đã hồi phục trở lại và chốt phiên chỉ còn giảm gần 61 điểm.",2021-01-19
420,2021-01-18 09:43:00,VN-Index năm 2021 dưới góc nhìn các công ty chứng khoán Index năm 2021 dưới góc nhìn các công ty chứng khoán,2021-01-18
421,2021-01-14 10:31:00,"VN-Index lên cao nhất lịch sử: Xuất hiện chỉ báo cho thấy tiền đang đổ vào thị trường chứng khoán nhiều như thế nào! Giá trị giao dịch trên sàn chứng khoán liên tiếp tăng cao ngay trong những ngày đầu năm 2020, khi thị trường có thêm rất nhiều nhà đầu tư mới.",2021-01-14
422,2021-01-12 13:45:00,[Chùm ảnh] Nhà đầu tư đổ xô đi mở tài khoản chứng khoán khi VN-Index hướng về đỉnh lịch sử 1.200 điểm Ghi nhận tại các CTCK những ngày gần đây cho thấy nhà đầu tư vẫn “ồ ạt” đi mở tài khoản. Ước tính các CTCK top đầu có thể mở mới hàng trăm tài khoản chứng khoán mỗi ngày trong thời gian này.,2021-01-12
423,2021-01-06 16:52:00,"Chuyên gia Phú Hưng: “Nhà đầu tư nên giữ chặt cổ phiếu, đừng để bị văng khỏi đà tăng thị trường khi VN-Index có thể cán mốc 1.400 điểm” Theo ông Winston Lu, trong năm 2021, chỉ số VN-Index có thể sẽ đạt đến 1.400 điểm, tương ứng P/E 20.x. Trong vài năm tới, TTCK Việt Nam với nền tảng kinh tế vững mạnh, dòng tiền dồi dào và câu chuyện nâng hạng thị trường sẽ giúp chỉ số VN-Index tăng lên mức cao ""ngoài tưởng tượng"".",2021-01-06
424,2021-01-04 16:27:00,"VN-Index vừa có phiên khởi động năm mới tốt nhất trong 10 năm qua Trong phiên giao dịch đầu tiên của năm 2021, hàng loạt cổ phiếu đều đã tăng giá kéo thị trường tăng điểm mạnh.",2021-01-04
425,2020-12-31 16:49:00,"Thập kỷ bùng nổ của chứng khoán Việt Nam: Thu hút hàng tỷ đô vốn ngoại, VN-Index lập đỉnh cao mới, vốn hóa thị trường đạt hơn 5 triệu tỷ đồng Chứng khoán Việt Nam vừa khép lại thập kỷ 2011 – 2020 đầy biến động. Dù gặp không ít khó khăn từ chủ quan cũng như khách quan nhưng TTCK Việt Nam vẫn ghi nhận nhiều thành tích nổi bật trong thập kỷ qua, có thể kể tới như xác lập đỉnh cao mới 1.204 điểm, thu hút hàng tỷ USD vốn ngoại hay gia tăng vị thế trên các bảng phân loại quốc tế…",2020-12-31
426,2020-12-20 11:35:00,"Pyn Elite Fund: ""Lãi suất giảm sâu kéo nhà đầu tư vào chứng khoán, VN-Index sẽ sớm cán mốc 1.800 điểm"" Pyn Elite Fund tin rằng TTCK Việt Nam có thể gây bất ngờ lớn cho giới đầu tư với ""big year"" trong khoảng thời gian từ 2020 – 2024.",2020-12-20
427,2020-12-15 13:54:00,"VCBS: “Kinh tế hồi phục, VN-Index có thể tăng trưởng 15% trong năm 2021” VCBS dự báo mức cao nhất trong năm 2021 của các chỉ số chính được dự báo tăng khoảng 8%-15% so với cuối năm 2020, tuy nhiên sẽ chịu ảnh hưởng lớn bởi tốc độ hồi phục của nền kinh tế Việt Nam trong bối cảnh “bình thường mới” và diễn biến cụ thể của dịch Covid-19 trên toàn cầu.",2020-12-15
428,2020-11-25 09:38:00,"VN-Index lên 999,94 điểm, cao nhất 1 năm Tính từ đáy hồi tháng 3/2020 khi dịch bệnh Covid-19 bùng phát, VN-Index đã tăng 54% và rất nhiều cổ phiếu trên sàn chứng khoán đã tăng bằng ""lần"".",2020-11-25
429,2020-03-13 20:01:00,"Tuần đen tối của chứng khoán Việt Nam: VN-Index mất 14,55%, giảm mạnh nhất trong vòng 12 năm, vốn hóa “bay hơi” 25,5 tỷ USD 13/3, chỉ số VN-Index rơi mạnh từ 891,44 điểm xuống 761,78 điểm, tương ứng mức giảm 14,55%. Thống kê cho thấy đây là tuần giảm mạnh nhất của VN-Index kể từ tháng 3/2008 tới nay (12 năm).",2020-03-13
430,2020-03-01 19:01:00,"VN-Index giảm sâu trong 2 tháng đầu năm, thiết lập hàng loạt ""kỷ lục"" buồn Index giảm sâu trong tháng 2 vừa qua cũng đánh dấu một kỷ lục buồn khi chỉ số này giảm liên tiếp trong 2 tháng đầu năm. Lần gần nhất VN-Index giảm điểm trong 2 tháng đầu năm đã diễn ra vào năm 2009.",2020-03-01
